transaction_id,user_id,device_id,card_id,ip_address,merchant_id,amount,timestamp,channel,country,is_fraud
T001266,U0457,D0161,C0100,IP0175,M0049,328.64,2026-02-22T04:56:00,mobile,GB,0
T001267,U0183,D0106,C0251,IP0180,M0008,173.88,2026-01-25T11:08:00,web,IN,0
T001268,U0332,D0080,C0068,IP0044,M0089,192.94,2026-01-28T06:52:00,mobile,US,0
T001269,U0173,D0044,C0334,IP0011,M0069,89.41,2026-02-11T02:36:00,web,CA,1
T001270,U0337,D0109,C0021,IP0216,M0035,96.79,2026-01-10T10:49:00,pos,CA,1
T001271,U0302,D0006,C0585,IP0163,M0049,5.62,2026-01-25T12:46:00,mobile,GB,0
T001272,U0294,D0026,C0211,IP0251,M0013,49.49,2026-01-08T22:38:00,mobile,CA,0
T001273,U0258,D0171,C0630,IP0174,M0022,627.76,2026-02-16T10:59:00,mobile,GB,0
T001274,U0497,D0112,C0078,IP0104,M0064,188.23,2026-03-01T19:32:00,pos,IN,0
T001275,U0148,D0068,C0588,IP0025,M0039,49.5,2026-02-13T18:37:00,mobile,RU,0
T001276,U0116,D0160,C0098,IP0048,M0075,85.36,2026-01-15T16:10:00,pos,GB,0
T001277,U0140,D0018,C0215,IP0244,M0055,440.57,2026-01-15T05:41:00,mobile,RU,0
T001278,U0040,D0167,C0308,IP0155,M0065,545.44,2026-02-01T11:52:00,mobile,BR,0
T001279,U0277,D0119,C0412,IP0087,M0026,283.87,2026-02-18T19:10:00,mobile,NG,1
T001280,U0264,D0117,C0643,IP0093,M0003,259.08,2026-01-06T04:29:00,pos,NG,0
T001281,U0442,D0048,C0479,IP0256,M0028,169.07,2026-01-04T20:01:00,mobile,BR,0
T001282,U0273,D0158,C0642,IP0223,M0073,126.99,2026-01-12T15:03:00,web,NG,0
T001283,U0103,D0094,C0247,IP0237,M0019,108.24,2026-02-14T18:29:00,web,BR,1
T001284,U0351,D0077,C0327,IP0223,M0053,38.85,2026-01-17T00:57:00,web,BR,0
T001285,U0105,D0106,C0165,IP0137,M0037,889.79,2026-02-16T10:36:00,mobile,BR,0
T001286,U0308,D0061,C0117,IP0208,M0031,638.36,2026-01-25T14:26:00,web,IN,0
T001287,U0015,D0063,C0498,IP0159,M0060,1865.51,2026-02-15T08:31:00,pos,CA,0
T001288,U0217,D0166,C0164,IP0019,M0026,283.19,2026-02-10T21:47:00,mobile,IN,0
T001289,U0015,D0067,C0564,IP0143,M0085,70.82,2026-02-03T01:56:00,web,BR,0
T001290,U0437,D0011,C0057,IP0249,M0003,20.91,2026-01-05T07:05:00,web,GB,0
T001291,U0309,D0077,C0373,IP0033,M0053,37.42,2026-01-15T21:42:00,pos,BR,0
T001292,U0454,D0024,C0242,IP0204,M0018,42.78,2026-02-01T18:54:00,web,NG,0
T001293,U0377,D0129,C0595,IP0062,M0067,555.31,2026-01-25T07:32:00,pos,GB,0
T001294,U0255,D0024,C0126,IP0122,M0077,116.48,2026-01-04T21:54:00,mobile,GB,0
T001295,U0427,D0150,C0434,IP0200,M0031,56.54,2026-02-10T14:05:00,web,IN,0
T001296,U0055,D0170,C0451,IP0087,M0037,186.2,2026-01-17T08:23:00,mobile,GB,1
T001297,U0442,D0151,C0547,IP0029,M0063,111.74,2026-01-02T00:10:00,mobile,BR,1
T001298,U0486,D0029,C0434,IP0163,M0070,47.23,2026-01-27T19:04:00,mobile,BR,0
T001299,U0127,D0072,C0487,IP0075,M0047,214.21,2026-02-03T01:51:00,pos,GB,0
T001300,U0421,D0079,C0621,IP0011,M0083,447.79,2026-01-19T12:24:00,web,RU,0
T001301,U0379,D0170,C0246,IP0028,M0089,55.31,2026-02-12T16:14:00,mobile,NG,0
T001302,U0197,D0080,C0125,IP0186,M0088,212.35,2026-02-14T23:25:00,pos,RU,0
T001303,U0122,D0114,C0403,IP0199,M0002,455.28,2026-01-31T03:04:00,mobile,GB,0
T001304,U0047,D0061,C0165,IP0153,M0027,40.63,2026-01-19T22:47:00,mobile,BR,0
T001305,U0163,D0165,C0281,IP0209,M0005,65.16,2026-01-10T11:09:00,web,RU,0
T001306,U0400,D0126,C0341,IP0242,M0053,33.68,2026-01-13T12:34:00,pos,CA,0
T001307,U0449,D0026,C0519,IP0083,M0034,67.16,2026-01-28T11:12:00,web,GB,0
T001308,U0216,D0155,C0029,IP0168,M0059,57.79,2026-01-27T04:11:00,web,BR,0
T001309,U0329,D0048,C0140,IP0228,M0083,248.69,2026-01-02T17:26:00,web,CA,0
T001310,U0103,D0161,C0590,IP0157,M0041,268.5,2026-01-01T22:55:00,web,US,0
T001311,U0081,D0064,C0421,IP0067,M0077,158.91,2026-01-29T09:26:00,mobile,CA,0
T001312,U0245,D0035,C0608,IP0134,M0023,85.75,2026-02-09T21:27:00,mobile,RU,0
T001313,U0145,D0051,C0377,IP0044,M0054,186.13,2026-02-17T00:21:00,web,CA,0
T001314,U0449,D0097,C0024,IP0115,M0003,67.79,2026-02-24T12:55:00,pos,BR,0
T001315,U0314,D0161,C0474,IP0118,M0012,84.94,2026-02-23T03:22:00,web,GB,1
T001316,U0360,D0044,C0633,IP0026,M0052,49.08,2026-01-05T10:07:00,mobile,NG,0
T001317,U0134,D0039,C0175,IP0046,M0048,155.57,2026-02-11T10:44:00,pos,US,0
T001318,U0008,D0135,C0507,IP0223,M0059,168.15,2026-01-26T17:52:00,web,IN,0
T001319,U0366,D0053,C0295,IP0098,M0035,90.76,2026-01-03T02:03:00,pos,CA,0
T001320,U0196,D0034,C0615,IP0221,M0027,121.06,2026-01-13T02:25:00,web,RU,0
T001321,U0145,D0174,C0185,IP0097,M0054,274.04,2026-02-11T05:47:00,mobile,RU,0
T001322,U0075,D0008,C0242,IP0149,M0034,109.42,2026-02-07T19:32:00,pos,CA,0
T001323,U0465,D0064,C0470,IP0190,M0075,156.41,2026-02-21T13:42:00,web,US,0
T001324,U0241,D0035,C0408,IP0166,M0089,21.15,2026-02-09T17:35:00,pos,IN,0
T001325,U0366,D0099,C0263,IP0217,M0077,201.39,2026-02-01T18:57:00,web,US,0
T001326,U0286,D0016,C0241,IP0027,M0043,143.77,2026-01-15T16:07:00,mobile,GB,0
T001327,U0311,D0172,C0260,IP0024,M0001,70.36,2026-01-20T06:57:00,pos,NG,1
T001328,U0196,D0078,C0380,IP0203,M0086,605.69,2026-01-24T06:00:00,web,NG,1
T001329,U0022,D0149,C0174,IP0092,M0034,45.19,2026-01-08T15:48:00,pos,CA,0
T001330,U0477,D0087,C0092,IP0240,M0017,148.41,2026-02-20T17:27:00,mobile,BR,0
T001331,U0272,D0073,C0120,IP0087,M0037,95.87,2026-02-10T17:47:00,mobile,US,1
T001332,U0066,D0128,C0441,IP0144,M0047,113.13,2026-02-11T12:28:00,mobile,GB,0
T001333,U0314,D0068,C0169,IP0161,M0056,414.59,2026-02-07T22:54:00,mobile,BR,0
T001334,U0252,D0039,C0194,IP0226,M0007,25.62,2026-01-18T07:25:00,web,US,0
T001335,U0118,D0170,C0267,IP0012,M0080,216.86,2026-01-28T07:43:00,web,BR,1
T001336,U0240,D0073,C0042,IP0012,M0080,380.42,2026-01-14T00:03:00,mobile,GB,1
T001337,U0364,D0144,C0505,IP0249,M0059,283.21,2026-02-05T04:23:00,web,RU,0
T001338,U0369,D0038,C0096,IP0064,M0045,182.85,2026-02-25T05:22:00,web,RU,0
T001339,U0146,D0047,C0280,IP0087,M0066,321.82,2026-01-12T09:40:00,pos,BR,0
T001340,U0300,D0055,C0585,IP0003,M0068,66.38,2026-01-21T11:32:00,web,CA,0
T001341,U0472,D0020,C0097,IP0127,M0064,129.95,2026-02-09T17:15:00,mobile,US,0
T001342,U0146,D0175,C0383,IP0063,M0051,144.72,2026-02-17T06:05:00,pos,US,0
T001343,U0429,D0083,C0084,IP0079,M0004,104.87,2026-02-01T15:35:00,mobile,RU,0
T001344,U0363,D0169,C0644,IP0246,M0059,62.03,2026-01-12T06:31:00,mobile,NG,0
T001345,U0337,D0002,C0638,IP0169,M0006,259.32,2026-01-03T22:03:00,mobile,GB,0
T001346,U0486,D0146,C0050,IP0067,M0028,438.71,2026-02-05T17:03:00,pos,GB,0
T001347,U0166,D0015,C0617,IP0037,M0071,17.33,2026-02-22T16:06:00,mobile,US,0
T001348,U0205,D0066,C0409,IP0092,M0031,58.31,2026-02-28T20:07:00,web,US,0
T001349,U0437,D0054,C0413,IP0084,M0050,403.6,2026-01-14T09:02:00,mobile,BR,0
T001350,U0386,D0168,C0306,IP0079,M0016,26.15,2026-01-10T12:35:00,mobile,RU,1
T001351,U0222,D0080,C0099,IP0068,M0046,289.51,2026-01-02T04:39:00,mobile,NG,0
T001352,U0103,D0126,C0488,IP0229,M0050,124.53,2026-01-20T02:16:00,mobile,NG,1
T001353,U0308,D0109,C0378,IP0047,M0055,931.81,2026-02-25T02:52:00,pos,IN,0
T001354,U0223,D0162,C0042,IP0219,M0012,28.05,2026-02-04T22:19:00,pos,GB,0
T001355,U0499,D0119,C0159,IP0115,M0083,97.19,2026-02-16T02:02:00,mobile,NG,1
T001356,U0323,D0166,C0480,IP0043,M0038,202.02,2026-01-14T10:27:00,mobile,US,0
T001357,U0465,D0123,C0131,IP0154,M0020,49.43,2026-01-13T03:31:00,pos,GB,1
T001358,U0431,D0064,C0583,IP0219,M0038,37.06,2026-02-25T03:55:00,web,NG,0
T001359,U0040,D0012,C0436,IP0056,M0066,36.63,2026-01-20T02:15:00,mobile,US,0
T001360,U0238,D0170,C0261,IP0130,M0046,216.67,2026-01-14T09:54:00,pos,US,1
T001361,U0394,D0129,C0474,IP0009,M0015,70.72,2026-01-16T16:26:00,web,RU,1
T001362,U0094,D0101,C0427,IP0024,M0011,188.93,2026-02-16T00:16:00,pos,GB,0
T001363,U0161,D0151,C0461,IP0233,M0086,597.48,2026-02-18T19:47:00,pos,RU,0
T001364,U0136,D0088,C0190,IP0096,M0028,28.02,2026-01-25T04:05:00,web,BR,0
T001365,U0310,D0119,C0109,IP0194,M0069,111.02,2026-02-17T01:51:00,mobile,NG,1
T001366,U0010,D0002,C0014,IP0203,M0015,77.81,2026-01-30T04:51:00,web,BR,0
T001367,U0245,D0118,C0617,IP0208,M0085,124.68,2026-01-20T09:31:00,pos,CA,0
T001368,U0156,D0159,C0405,IP0185,M0089,266.42,2026-02-08T02:24:00,mobile,US,1
T001369,U0065,D0035,C0115,IP0008,M0025,110.52,2026-02-21T00:21:00,web,BR,0
T001370,U0497,D0049,C0493,IP0014,M0027,40.92,2026-02-21T02:21:00,pos,IN,0
T001371,U0333,D0062,C0552,IP0224,M0081,21.56,2026-02-03T16:52:00,web,US,0
T001372,U0155,D0119,C0433,IP0076,M0061,86.71,2026-02-23T01:42:00,web,US,0
T001373,U0086,D0040,C0483,IP0228,M0063,32.62,2026-01-10T01:29:00,web,RU,0
T001374,U0231,D0150,C0302,IP0125,M0026,167.82,2026-03-01T22:24:00,pos,RU,1
T001375,U0427,D0101,C0009,IP0027,M0043,240.72,2026-01-30T08:02:00,web,BR,0
T001376,U0434,D0111,C0593,IP0213,M0064,82.61,2026-02-03T12:19:00,pos,BR,0
T001377,U0284,D0075,C0410,IP0019,M0063,22.85,2026-01-31T11:50:00,mobile,NG,1
T001378,U0303,D0157,C0063,IP0250,M0030,72.12,2026-01-04T07:53:00,pos,US,0
T001379,U0217,D0179,C0066,IP0197,M0063,803.82,2026-01-03T11:57:00,mobile,BR,1
T001380,U0214,D0122,C0638,IP0060,M0064,282.65,2026-01-22T10:46:00,pos,GB,0
T001381,U0230,D0179,C0166,IP0224,M0003,112.46,2026-02-05T20:28:00,mobile,BR,0
T001382,U0099,D0121,C0238,IP0177,M0057,131.64,2026-03-01T01:24:00,pos,IN,0
T001383,U0301,D0176,C0480,IP0174,M0078,49.2,2026-01-25T20:33:00,web,GB,1
T001384,U0371,D0100,C0369,IP0214,M0087,74.58,2026-02-04T21:08:00,mobile,RU,0
T001385,U0498,D0042,C0089,IP0107,M0037,80.68,2026-02-14T22:26:00,pos,CA,0
T001386,U0067,D0045,C0621,IP0103,M0021,29.56,2026-02-26T05:47:00,mobile,US,0
T001387,U0407,D0107,C0241,IP0253,M0039,77.76,2026-01-01T21:29:00,web,NG,0
T001388,U0025,D0005,C0366,IP0184,M0034,374.94,2026-02-11T08:42:00,pos,IN,0
T001389,U0090,D0129,C0346,IP0017,M0009,147.79,2026-02-22T15:21:00,mobile,US,1
T001390,U0317,D0059,C0230,IP0062,M0072,184.84,2026-02-06T20:44:00,mobile,GB,0
T001391,U0175,D0091,C0274,IP0024,M0072,74.1,2026-01-21T22:31:00,web,RU,0
T001392,U0354,D0132,C0449,IP0054,M0007,69.14,2026-01-11T07:19:00,mobile,RU,0
T001393,U0387,D0029,C0625,IP0055,M0079,356.91,2026-02-18T18:39:00,web,RU,0
T001394,U0288,D0011,C0646,IP0054,M0022,49.76,2026-02-16T00:03:00,web,RU,0
T001395,U0106,D0093,C0453,IP0081,M0038,60.54,2026-02-17T19:51:00,pos,CA,0
T001396,U0376,D0026,C0373,IP0079,M0083,23.3,2026-02-03T03:40:00,mobile,RU,0
T001397,U0071,D0032,C0426,IP0104,M0057,164.36,2026-02-25T19:17:00,web,IN,0
T001398,U0428,D0122,C0518,IP0175,M0037,648.35,2026-01-11T12:16:00,web,US,1
T001399,U0137,D0096,C0645,IP0213,M0047,47.75,2026-01-21T10:30:00,pos,IN,0
T001400,U0078,D0136,C0142,IP0216,M0030,55.88,2026-02-20T13:35:00,mobile,CA,0
T001401,U0471,D0105,C0371,IP0235,M0067,42.8,2026-01-05T15:59:00,web,CA,0
T001402,U0075,D0003,C0347,IP0036,M0011,102.5,2026-02-23T18:06:00,mobile,CA,0
T001403,U0396,D0043,C0403,IP0223,M0008,388.33,2026-02-09T01:13:00,web,BR,1
T001404,U0473,D0165,C0060,IP0078,M0074,334.92,2026-01-14T00:57:00,pos,BR,0
T001405,U0410,D0170,C0412,IP0152,M0054,56.2,2026-02-28T16:35:00,pos,BR,1
T001406,U0284,D0078,C0009,IP0161,M0045,53.29,2026-03-01T11:19:00,mobile,NG,0
T001407,U0313,D0038,C0211,IP0207,M0058,14.48,2026-01-18T20:59:00,pos,NG,0
T001408,U0404,D0159,C0415,IP0227,M0045,121.15,2026-02-14T18:38:00,web,GB,1
T001409,U0044,D0010,C0130,IP0172,M0050,140.92,2026-02-23T11:26:00,pos,NG,1
T001410,U0146,D0055,C0566,IP0048,M0066,119.36,2026-01-03T21:49:00,mobile,NG,0
T001411,U0175,D0163,C0029,IP0082,M0003,130.7,2026-02-05T07:30:00,pos,NG,0
T001412,U0133,D0062,C0518,IP0156,M0055,45.77,2026-01-01T04:37:00,web,BR,0
T001413,U0031,D0096,C0520,IP0133,M0081,173.83,2026-01-19T19:45:00,mobile,US,0
T001414,U0025,D0167,C0306,IP0064,M0058,411.56,2026-02-04T08:23:00,pos,BR,0
T001415,U0003,D0117,C0596,IP0174,M0031,823.68,2026-02-10T06:58:00,pos,BR,0
T001416,U0458,D0161,C0307,IP0120,M0045,184.09,2026-01-27T13:59:00,mobile,BR,0
T001417,U0402,D0147,C0533,IP0072,M0049,61.22,2026-01-18T20:34:00,pos,IN,0
T001418,U0054,D0084,C0466,IP0099,M0047,97.43,2026-01-28T13:12:00,web,IN,1
T001419,U0365,D0109,C0095,IP0211,M0011,45.79,2026-02-23T23:25:00,web,CA,0
T001420,U0455,D0034,C0457,IP0244,M0028,164.79,2026-01-28T01:42:00,web,GB,0
T001421,U0347,D0135,C0573,IP0207,M0076,121.37,2026-02-06T12:36:00,pos,RU,0
T001422,U0203,D0068,C0434,IP0256,M0082,1226.39,2026-01-03T06:31:00,mobile,BR,1
T001423,U0477,D0126,C0148,IP0214,M0021,50.51,2026-01-26T17:08:00,pos,IN,0
T001424,U0249,D0118,C0542,IP0067,M0066,126.04,2026-01-29T19:56:00,web,BR,0
T001425,U0109,D0117,C0161,IP0243,M0005,83.1,2026-01-02T02:44:00,pos,GB,0
T001426,U0472,D0031,C0124,IP0210,M0015,96.07,2026-02-24T22:13:00,mobile,NG,0
T001427,U0149,D0011,C0381,IP0079,M0016,630.49,2026-02-12T06:00:00,mobile,GB,0
T001428,U0156,D0076,C0147,IP0249,M0004,59.87,2026-01-27T06:09:00,web,RU,0
T001429,U0302,D0108,C0291,IP0025,M0040,29.29,2026-02-21T17:00:00,web,IN,0
T001430,U0420,D0126,C0561,IP0002,M0016,534.72,2026-02-09T04:24:00,mobile,US,0
T001431,U0446,D0012,C0587,IP0214,M0062,158.13,2026-01-24T08:37:00,mobile,NG,0
T001432,U0232,D0087,C0621,IP0194,M0061,123.11,2026-01-16T11:41:00,web,RU,0
T001433,U0071,D0130,C0460,IP0236,M0058,87.95,2026-02-01T04:25:00,web,RU,0
T001434,U0373,D0084,C0639,IP0046,M0080,194.2,2026-01-12T15:21:00,mobile,CA,0
T001435,U0120,D0102,C0047,IP0174,M0070,74.84,2026-02-13T21:24:00,pos,CA,0
T001436,U0377,D0072,C0026,IP0046,M0022,593.04,2026-01-20T16:08:00,pos,BR,0
T001437,U0408,D0080,C0573,IP0064,M0083,32.98,2026-02-21T03:03:00,web,IN,0
T001438,U0490,D0159,C0535,IP0028,M0073,470.74,2026-02-21T13:58:00,web,RU,1
T001439,U0244,D0129,C0545,IP0010,M0016,63.61,2026-02-15T15:50:00,web,US,0
T001440,U0141,D0053,C0455,IP0126,M0075,115.21,2026-02-27T10:55:00,web,RU,0
T001441,U0274,D0156,C0604,IP0165,M0052,49.15,2026-02-21T09:29:00,web,CA,0
T001442,U0442,D0006,C0185,IP0175,M0056,335.74,2026-01-19T10:16:00,mobile,US,0
T001443,U0441,D0136,C0264,IP0163,M0049,110.83,2026-03-01T07:45:00,web,US,0
T001444,U0051,D0139,C0148,IP0087,M0037,100.61,2026-02-05T00:13:00,web,GB,1
T001445,U0394,D0023,C0418,IP0079,M0040,21.31,2026-02-15T04:32:00,pos,IN,1
T001446,U0031,D0158,C0028,IP0167,M0024,114.4,2026-02-13T13:23:00,pos,US,0
T001447,U0153,D0100,C0146,IP0051,M0041,152.78,2026-01-23T18:48:00,mobile,GB,0
T001448,U0133,D0097,C0208,IP0062,M0007,42.74,2026-01-26T12:35:00,web,RU,1
T001449,U0306,D0151,C0521,IP0122,M0064,168.61,2026-01-03T03:38:00,pos,CA,1
T001450,U0487,D0030,C0326,IP0138,M0008,130.49,2026-01-25T09:54:00,mobile,NG,1
T001451,U0209,D0017,C0418,IP0248,M0004,97.55,2026-02-01T23:56:00,pos,IN,0
T001452,U0468,D0005,C0601,IP0138,M0071,37.03,2026-01-09T18:48:00,pos,US,0
T001453,U0127,D0143,C0582,IP0065,M0039,27.95,2026-01-17T23:17:00,mobile,CA,0
T001454,U0043,D0163,C0146,IP0257,M0027,177.64,2026-01-15T19:19:00,mobile,NG,0
T001455,U0087,D0063,C0463,IP0217,M0072,78.49,2026-01-15T04:38:00,web,US,1
T001456,U0417,D0119,C0172,IP0149,M0084,402.02,2026-01-17T15:04:00,web,US,1
T001457,U0478,D0124,C0257,IP0140,M0077,306.63,2026-02-11T21:39:00,pos,CA,0
T001458,U0180,D0162,C0523,IP0109,M0075,333.88,2026-02-13T09:42:00,mobile,US,0
T001459,U0083,D0137,C0092,IP0036,M0039,92.27,2026-02-07T14:10:00,mobile,BR,0
T001460,U0063,D0036,C0216,IP0144,M0056,24.87,2026-02-09T01:21:00,pos,NG,0
T001461,U0491,D0082,C0268,IP0176,M0082,95.71,2026-01-02T20:54:00,pos,CA,0
T001462,U0140,D0063,C0216,IP0165,M0044,100.93,2026-01-05T15:15:00,mobile,NG,0
T001463,U0169,D0005,C0003,IP0069,M0083,267.36,2026-01-03T14:57:00,pos,CA,0
T001464,U0003,D0003,C0570,IP0089,M0053,3106.52,2026-02-19T16:38:00,pos,BR,0
T001465,U0251,D0101,C0080,IP0042,M0084,50.61,2026-01-18T20:24:00,pos,US,0
T001466,U0457,D0172,C0127,IP0228,M0087,532.9,2026-01-16T08:06:00,mobile,RU,0
T001467,U0193,D0154,C0182,IP0184,M0050,197.78,2026-02-27T04:43:00,pos,US,0
T001468,U0064,D0119,C0456,IP0190,M0025,205.04,2026-01-12T08:04:00,web,IN,1
T001469,U0381,D0006,C0367,IP0144,M0088,206.77,2026-01-13T18:23:00,web,US,0
T001470,U0418,D0158,C0240,IP0156,M0029,16.39,2026-02-03T17:06:00,mobile,GB,0
T001471,U0019,D0072,C0215,IP0253,M0078,290.76,2026-01-18T23:48:00,web,IN,1
T001472,U0421,D0164,C0285,IP0203,M0015,62.73,2026-01-20T13:00:00,pos,NG,0
T001473,U0253,D0044,C0580,IP0100,M0085,75.88,2026-01-08T06:24:00,pos,BR,0
T001474,U0309,D0145,C0603,IP0090,M0009,178.19,2026-02-03T03:57:00,web,BR,0
T001475,U0034,D0033,C0234,IP0133,M0073,163.76,2026-01-07T13:51:00,pos,BR,1
T001476,U0401,D0071,C0024,IP0099,M0087,307.12,2026-02-16T11:34:00,pos,BR,1
T001477,U0273,D0158,C0574,IP0130,M0088,49.53,2026-01-28T08:41:00,mobile,US,0
T001478,U0481,D0110,C0443,IP0027,M0042,524.18,2026-01-09T20:45:00,mobile,GB,1
T001479,U0063,D0175,C0371,IP0239,M0064,225.78,2026-01-08T22:58:00,pos,RU,0
T001480,U0023,D0058,C0431,IP0025,M0036,326.45,2026-02-08T18:13:00,pos,CA,0
T001481,U0162,D0002,C0343,IP0201,M0025,737.99,2026-02-18T15:57:00,web,NG,0
T001482,U0414,D0015,C0434,IP0238,M0089,45.49,2026-02-09T11:33:00,web,IN,0
T001483,U0101,D0043,C0065,IP0169,M0040,101.77,2026-01-05T10:27:00,pos,BR,0
T001484,U0050,D0008,C0025,IP0246,M0056,459.38,2026-01-08T17:59:00,pos,RU,0
T001485,U0321,D0086,C0111,IP0129,M0032,26.4,2026-02-14T03:21:00,mobile,IN,1
T001486,U0491,D0088,C0533,IP0028,M0043,918.36,2026-02-02T05:51:00,web,US,0
T001487,U0398,D0154,C0641,IP0225,M0013,212.47,2026-01-11T14:23:00,mobile,NG,0
T001488,U0064,D0022,C0387,IP0032,M0005,656.93,2026-01-11T16:40:00,mobile,RU,1
T001489,U0356,D0017,C0453,IP0066,M0008,269.27,2026-02-15T02:18:00,web,GB,0
T001490,U0313,D0161,C0105,IP0222,M0009,146.65,2026-02-14T09:31:00,pos,US,0
T001491,U0287,D0014,C0412,IP0151,M0049,16.15,2026-01-23T07:09:00,web,NG,0
T001492,U0386,D0106,C0639,IP0120,M0077,509.8,2026-02-07T22:54:00,web,CA,0
T001493,U0197,D0119,C0635,IP0220,M0080,69.08,2026-01-06T19:20:00,web,GB,0
T001494,U0334,D0173,C0530,IP0014,M0059,99.53,2026-01-28T01:22:00,mobile,NG,0
T001495,U0099,D0028,C0610,IP0053,M0002,17.53,2026-01-02T20:08:00,pos,US,0
T001496,U0304,D0050,C0522,IP0065,M0082,73.58,2026-02-23T00:43:00,mobile,GB,0
T001497,U0216,D0124,C0249,IP0228,M0024,87.89,2026-02-24T23:31:00,web,RU,0
T001498,U0023,D0016,C0599,IP0066,M0040,745.96,2026-02-09T19:03:00,mobile,NG,0
T001499,U0492,D0167,C0598,IP0184,M0040,257.29,2026-01-14T15:50:00,pos,RU,1
T001500,U0075,D0038,C0618,IP0241,M0040,131.08,2026-01-02T09:52:00,mobile,GB,0
T001501,U0189,D0003,C0244,IP0075,M0008,88.53,2026-01-29T14:17:00,pos,RU,0
T001502,U0428,D0144,C0353,IP0028,M0055,62.36,2026-01-25T00:02:00,web,IN,0
T001503,U0328,D0052,C0194,IP0036,M0044,559.77,2026-01-22T09:55:00,pos,CA,0
T001504,U0356,D0178,C0340,IP0240,M0077,47.91,2026-01-07T14:37:00,pos,NG,0
T001505,U0494,D0086,C0337,IP0154,M0054,29.29,2026-01-18T03:48:00,web,US,0
T001506,U0233,D0011,C0004,IP0254,M0029,161.95,2026-01-15T23:21:00,pos,IN,0
T001507,U0355,D0059,C0219,IP0239,M0080,393.74,2026-02-13T18:54:00,web,CA,0
T001508,U0377,D0085,C0410,IP0193,M0027,252.52,2026-01-21T14:07:00,web,RU,0
T001509,U0004,D0093,C0367,IP0006,M0010,153.9,2026-01-14T03:07:00,web,NG,1
T001510,U0059,D0037,C0200,IP0149,M0057,41.05,2026-02-06T09:37:00,pos,NG,0
T001511,U0468,D0093,C0204,IP0023,M0004,440.17,2026-01-03T11:02:00,web,GB,0
T001512,U0090,D0057,C0348,IP0135,M0023,23.49,2026-02-03T00:55:00,pos,IN,0
T001513,U0092,D0051,C0269,IP0012,M0023,93.81,2026-02-28T07:58:00,web,US,1
T001514,U0426,D0174,C0114,IP0071,M0049,101.66,2026-01-04T20:39:00,mobile,IN,0
T001515,U0157,D0117,C0382,IP0123,M0048,64.93,2026-01-21T16:36:00,pos,IN,0
T001516,U0482,D0135,C0122,IP0223,M0009,1196.85,2026-02-10T05:19:00,web,IN,0
T001517,U0407,D0049,C0388,IP0099,M0069,41.0,2026-02-15T08:15:00,pos,GB,1
T001518,U0163,D0154,C0251,IP0220,M0082,67.41,2026-01-15T19:51:00,web,RU,0
T001519,U0316,D0151,C0302,IP0097,M0069,197.1,2026-02-11T02:34:00,web,GB,0
T001520,U0127,D0014,C0521,IP0144,M0017,115.24,2026-01-31T01:46:00,pos,CA,0
T001521,U0108,D0021,C0630,IP0241,M0085,117.45,2026-01-29T02:16:00,web,IN,1
T001522,U0261,D0100,C0532,IP0192,M0064,50.89,2026-02-11T21:28:00,mobile,IN,0
T001523,U0165,D0096,C0486,IP0248,M0064,58.83,2026-01-05T03:57:00,mobile,NG,0
T001524,U0206,D0164,C0225,IP0019,M0027,226.83,2026-01-18T16:15:00,web,CA,0
T001525,U0442,D0061,C0314,IP0203,M0028,103.43,2026-02-24T18:23:00,mobile,CA,0
T001526,U0293,D0041,C0564,IP0192,M0033,197.58,2026-02-04T04:34:00,web,IN,0
T001527,U0385,D0022,C0532,IP0152,M0057,176.23,2026-01-25T15:51:00,mobile,IN,0
T001528,U0299,D0015,C0637,IP0170,M0063,82.56,2026-01-05T00:55:00,mobile,CA,1
T001529,U0231,D0120,C0377,IP0222,M0053,50.32,2026-01-18T15:23:00,mobile,GB,0
T001530,U0140,D0098,C0453,IP0013,M0023,237.61,2026-02-12T13:01:00,web,GB,0
T001531,U0331,D0015,C0302,IP0197,M0070,272.46,2026-01-06T00:51:00,pos,NG,1
T001532,U0280,D0015,C0234,IP0194,M0037,59.02,2026-02-20T03:18:00,web,US,1
T001533,U0037,D0093,C0206,IP0020,M0070,98.75,2026-02-22T16:50:00,mobile,IN,0
T001534,U0346,D0085,C0282,IP0129,M0039,66.64,2026-02-06T11:04:00,web,BR,0
T001535,U0310,D0170,C0557,IP0194,M0008,74.22,2026-01-10T00:50:00,mobile,US,1
T001536,U0395,D0077,C0414,IP0145,M0045,130.86,2026-01-05T06:25:00,mobile,RU,0
T001537,U0297,D0168,C0525,IP0007,M0061,35.68,2026-01-11T02:28:00,web,RU,0
T001538,U0204,D0059,C0486,IP0117,M0027,123.02,2026-01-24T11:41:00,web,NG,0
T001539,U0301,D0142,C0349,IP0240,M0060,80.86,2026-01-17T19:19:00,web,GB,0
T001540,U0434,D0049,C0215,IP0220,M0054,273.72,2026-01-11T23:07:00,mobile,CA,0
T001541,U0437,D0143,C0143,IP0016,M0048,230.51,2026-02-12T09:31:00,pos,RU,0
T001542,U0066,D0079,C0364,IP0005,M0064,29.67,2026-02-24T17:05:00,mobile,IN,1
T001543,U0215,D0109,C0551,IP0207,M0089,96.77,2026-01-08T13:02:00,mobile,GB,0
T001544,U0301,D0006,C0158,IP0017,M0018,116.34,2026-01-08T19:16:00,mobile,NG,0
